Time_step,Transaction_Id,Sender_Id,Sender_Account,Sender_Country,Sender_Gender,Sender_Sector,Sender_lob,Bene_Id,Bene_Account,Bene_Country,Bene_Gender,USD_amount,Label,Transaction_Type
21/11/2023 21:34,PAYMENT-111093,JPMC-CLIENT-110949,ACCOUNT-111004,USA,Female,6711,CCB,BILL-COMPANY-111094,ACCOUNT-111095,United States Of America,Female,6.09,0,MAKE-PAYMENT
21/11/2023 21:34,MOVE-FUNDS-107246,COMPANY-107110,ACCOUNT-107120,GERMANY,Male,41130,CCB,JPMC-CLIENT-107105,ACCOUNT-107183,United States Of America,N/A,2000.49,0,MOVE-FUNDS
21/11/2023 22:04,PAY-BILL-114527,JPMC-CLIENT-114368,ACCOUNT-114386,USA,Female,28243,CCB,BILL-COMPANY-114514,ACCOUNT-114515,United States Of America,Female,564.15,0,MAKE-PAYMENT
21/11/2023 22:14,QUICK-PAYMENT-117069,JPMC-CLIENT-116912,ACCOUNT-116944,SOUTH-SUDAN,Female,15808,CCB,CLIENT-117024,ACCOUNT-117025,United States Of America,Male,610.99,0,QUICK-PAYMENT
21/11/2023 22:14,MOVE-FUNDS-111662,JPMC-CLIENT-111505,ACCOUNT-111530,USA,N/A,31755,CCB,CLIENT-111507,ACCOUNT-111521,Bouvet-Island,N/A,195.82,0,MOVE-FUNDS
21/11/2023 22:44,PAY-BILL-109184,JPMC-CLIENT-109026,ACCOUNT-109036,USA,Male,1064,CCB,BILL-COMPANY-109103,ACCOUNT-109104,United States Of America,Female,100.96,0,MAKE-PAYMENT
21/11/2023 22:54,CASH-CHECK-109610,,,,N/A,,,JPMC-CLIENT-109449,ACCOUNT-109461,United States Of America,Male,131.89,0,DEPOSIT-CHECK
21/11/2023 23:34,QUICK-PAYMENT-113496,CLIENT-113337,ACCOUNT-113344,CANADA,Female,19161,CCB,JPMC-CLIENT-113335,ACCOUNT-113346,United States Of America,Male,141,0,QUICK-PAYMENT
21/11/2023 23:34,QUICK-PAYMENT-108039,JPMC-CLIENT-107874,ACCOUNT-107886,USA,Female,18455,CCB,JPMC-CLIENT-107876,ACCOUNT-107891,United States Of America,Male,259.47,0,QUICK-PAYMENT
21/11/2023 23:54,EXCHANGE-108041,JPMC-CLIENT-107874,ACCOUNT-107885,USA,Female,8271,CCB,,,,Female,453.94,0,EXCHANGE
22/11/2023 00:14,PAYMENT-115711,JPMC-CLIENT-115534,ACCOUNT-115545,USA,Female,35028,CCB,BILL-COMPANY-115712,ACCOUNT-115713,United-Kingdom,Female,60.89,0,MAKE-PAYMENT
22/11/2023 05:44,MOVE-FUNDS-112591,JPMC-CLIENT-112469,ACCOUNT-112522,USA,N/A,16718,CCB,JPMC-CLIENT-112471,ACCOUNT-112477,Canada,Female,101,0,MOVE-FUNDS
22/11/2023 07:54,QUICK-PAYMENT-110799,CLIENT-110751,ACCOUNT-110752,UNITED-KINGDOM,N/A,35370,CCB,JPMC-CLIENT-110663,ACCOUNT-110674,United States Of America,Female,208.39,0,QUICK-PAYMENT
22/11/2023 09:34,PAYMENT-111096,JPMC-CLIENT-110949,ACCOUNT-111004,USA,N/A,35889,CCB,BILL-COMPANY-111097,ACCOUNT-111098,Mayotte,Male,98.85,0,MAKE-PAYMENT
22/11/2023 09:44,PAYMENT-115916,JPMC-CLIENT-115766,ACCOUNT-115778,USA,Female,2257,CCB,BILL-COMPANY-115917,ACCOUNT-115918,United States Of America,Female,57,0,MAKE-PAYMENT
22/11/2023 10:54,EXCHANGE-110514,JPMC-CLIENT-110354,ACCOUNT-110365,USA,Female,31442,CCB,,,,N/A,979,0,EXCHANGE
22/11/2023 11:24,MOVE-FUNDS-111387,CLIENT-111223,ACCOUNT-111237,USA,Female,29361,CCB,JPMC-CLIENT-111221,ACCOUNT-111233,United States Of America,Male,605.08,0,MOVE-FUNDS
22/11/2023 12:14,PAYMENT-108044,JPMC-CLIENT-107874,ACCOUNT-107886,USA,N/A,23911,CCB,JPMC-CLIENT-107875,ACCOUNT-107888,Canada,Female,400.25,0,MAKE-PAYMENT
22/11/2023 12:24,MOVE-FUNDS-115703,COMPANY-115539,ACCOUNT-115547,GERMANY,N/A,32001,CCB,JPMC-CLIENT-115534,ACCOUNT-115545,United States Of America,Female,2000.96,0,MOVE-FUNDS
22/11/2023 12:34,QUICK-PAYMENT-111965,JPMC-CLIENT-111789,ACCOUNT-111873,USA,N/A,7094,CCB,CLIENT-111808,ACCOUNT-111809,United States Of America,Female,299.02,0,QUICK-PAYMENT
22/11/2023 12:44,DEPOSIT-CHECK-113749,,,,Female,,,JPMC-CLIENT-113572,ACCOUNT-113644,United States Of America,Female,729.86,0,DEPOSIT-CHECK
22/11/2023 13:04,MOVE-FUNDS-113751,JPMC-CLIENT-113572,ACCOUNT-113583,USA,Female,24543,CCB,CLIENT-113594,ACCOUNT-113595,Taiwan,Male,830.44,0,MOVE-FUNDS
22/11/2023 13:24,PAYMENT-110183,JPMC-CLIENT-110011,ACCOUNT-110021,USA,N/A,30396,CCB,BILL-COMPANY-110184,ACCOUNT-110185,Myanmar,Female,34.26,0,MAKE-PAYMENT
22/11/2023 15:04,QUICK-PAYMENT-112256,JPMC-CLIENT-112069,ACCOUNT-112079,USA,Male,21831,CCB,CLIENT-112071,ACCOUNT-112078,United States Of America,Male,426.09,0,QUICK-PAYMENT
22/11/2023 19:54,WITHDRAWAL-110800,JPMC-CLIENT-110663,ACCOUNT-110673,USA,Female,28702,CCB,,,,N/A,450.38,1,WITHDRAWAL
22/11/2023 20:44,WITHDRAWAL-110806,JPMC-CLIENT-110663,ACCOUNT-110674,USA,N/A,15224,CCB,,,,Female,849.96,1,EXCHANGE
22/11/2023 21:34,QUICK-PAYMENT-114291,CLIENT-114156,ACCOUNT-114157,USA,Male,15398,CCB,JPMC-CLIENT-114138,ACCOUNT-114148,United States Of America,Female,703.92,0,QUICK-PAYMENT
22/11/2023 21:34,CASH-CHECK-113209,,,,Female,,,JPMC-CLIENT-113057,ACCOUNT-113067,United States Of America,Male,918.59,0,DEPOSIT-CHECK
22/11/2023 21:54,MAKE-PAYMENT-113210,JPMC-CLIENT-113057,ACCOUNT-113067,USA,Male,34574,CCB,CLIENT-113059,ACCOUNT-113071,Canada,Female,349.87,0,MAKE-PAYMENT
22/11/2023 22:04,QUICK-DEPOSIT-111103,,,,N/A,,,JPMC-CLIENT-110949,ACCOUNT-110959,United States Of America,N/A,322,0,DEPOSIT-CASH
22/11/2023 22:14,DEPOSIT-CHECK-111664,,,,Female,,,JPMC-CLIENT-111505,ACCOUNT-111530,United States Of America,N/A,100.58,0,DEPOSIT-CHECK
22/11/2023 22:54,QUICK-PAYMENT-107549,JPMC-CLIENT-107391,ACCOUNT-107489,PITCAIRN,N/A,49197,CCB,CLIENT-107393,ACCOUNT-107399,Canada,N/A,741.61,0,QUICK-PAYMENT
22/11/2023 23:04,MOVE-FUNDS-109188,JPMC-CLIENT-109026,ACCOUNT-109036,USA,Female,42995,CCB,CLIENT-109044,ACCOUNT-109045,United States Of America,Male,214.82,0,MOVE-FUNDS
22/11/2023 23:34,MOVE-FUNDS-114019,JPMC-COMPANY-113856,ACCOUNT-113864,GERMANY,Male,5040,CCB,JPMC-CLIENT-113852,ACCOUNT-113862,United States Of America,Female,2000.6,0,MOVE-FUNDS
22/11/2023 23:44,MOVE-FUNDS-109616,CLIENT-109451,ACCOUNT-109467,USA,Male,3253,CCB,JPMC-CLIENT-109449,ACCOUNT-109461,United States Of America,Male,100.29,0,MOVE-FUNDS
22/11/2023 23:54,DEPOSIT-CHECK-109617,,,,Male,,,JPMC-CLIENT-109449,ACCOUNT-109513,United States Of America,N/A,978.04,0,DEPOSIT-CHECK
23/11/2023 00:54,DEPOSIT-CASH-115715,,,,Female,,,JPMC-CLIENT-115534,ACCOUNT-115545,United States Of America,Male,190,0,DEPOSIT-CASH
23/11/2023 01:04,QUICK-PAYMENT-113752,CLIENT-113594,ACCOUNT-113595,TAIWAN,Female,4406,CCB,JPMC-CLIENT-113572,ACCOUNT-113582,United States Of America,Male,427.27,0,QUICK-PAYMENT
23/11/2023 01:14,QUICK-PAYMENT-115717,JPMC-CLIENT-115534,ACCOUNT-115546,USA,N/A,48105,CCB,JPMC-CLIENT-115536,ACCOUNT-115552,United States Of America,N/A,535.92,0,QUICK-PAYMENT
23/11/2023 01:24,QUICK-PAYMENT-110194,CLIENT-110029,ACCOUNT-110030,ANGOLA,Female,9819,CCB,JPMC-CLIENT-110011,ACCOUNT-110127,United States Of America,Female,588.45,1,QUICK-PAYMENT
23/11/2023 01:44,PAY-CHECK-116186,BILL-COMPANY-116045,ACCOUNT-116046,USA,N/A,37424,CCB,JPMC-CLIENT-116000,ACCOUNT-116012,United States Of America,Male,830.51,0,PAY-CHECK
23/11/2023 01:54,QUICK-PAYMENT-110199,CLIENT-110196,ACCOUNT-110197,ARMENIA,Male,6178,CCB,JPMC-CLIENT-110011,ACCOUNT-110022,United States Of America,Male,205,0,QUICK-PAYMENT
23/11/2023 09:14,DEPOSIT-CHECK-115400,,,,N/A,,,JPMC-CLIENT-115248,ACCOUNT-115259,United States Of America,Female,934,0,DEPOSIT-CHECK
23/11/2023 09:54,PAY-BILL-107261,JPMC-CLIENT-107105,ACCOUNT-107119,USA,Male,12715,CCB,BILL-COMPANY-107255,ACCOUNT-107256,United States Of America,N/A,756,0,MAKE-PAYMENT
23/11/2023 10:14,PAY-BILL-111665,JPMC-CLIENT-111505,ACCOUNT-111530,USA,Male,48400,CCB,JPMC-COMPANY-111512,ACCOUNT-111524,Timor-Leste,N/A,263.86,0,MAKE-PAYMENT
23/11/2023 10:34,PAY-BILL-111106,JPMC-CLIENT-110949,ACCOUNT-111004,USA,Male,4631,CCB,BILL-COMPANY-111097,ACCOUNT-111098,Mayotte,Male,545.26,0,MAKE-PAYMENT
23/11/2023 10:34,QUICK-DEPOSIT-106931,,,,N/A,,,JPMC-CLIENT-106777,ACCOUNT-106783,United States Of America,N/A,517.18,0,DEPOSIT-CASH
23/11/2023 10:54,QUICK-PAYMENT-116504,JPMC-CLIENT-116341,ACCOUNT-116351,CROATIA,Female,31246,CCB,JPMC-CLIENT-116339,ACCOUNT-116353,United States Of America,Male,198,0,QUICK-PAYMENT
23/11/2023 11:04,QUICK-PAYMENT-109189,JPMC-CLIENT-109026,ACCOUNT-109036,USA,Female,49372,CCB,CLIENT-109044,ACCOUNT-109045,United States Of America,Male,790.67,0,QUICK-PAYMENT
23/11/2023 11:14,PAY-BILL-107552,JPMC-CLIENT-107391,ACCOUNT-107401,USA,Female,25847,CCB,BILL-COMPANY-107432,ACCOUNT-107433,United States Of America,Male,502,0,MAKE-PAYMENT
23/11/2023 11:24,QUICK-PAYMENT-109191,JPMC-CLIENT-109026,ACCOUNT-109037,USA,Male,20122,CCB,COMPANY-109028,ACCOUNT-109034,Zimbabwe,N/A,228.3,0,QUICK-PAYMENT
23/11/2023 11:34,PAYMENT-111393,JPMC-CLIENT-111221,ACCOUNT-111233,USA,Male,32099,CCB,BILL-COMPANY-111394,ACCOUNT-111395,Iraq,Male,55,0,MAKE-PAYMENT
23/11/2023 11:44,MOVE-FUNDS-114833,CLIENT-114756,ACCOUNT-114757,HAITI,N/A,44690,CCB,JPMC-CLIENT-114654,ACCOUNT-114665,United States Of America,N/A,100,0,MOVE-FUNDS
23/11/2023 11:54,MOVE-FUNDS-113497,COMPANY-113340,ACCOUNT-113347,GERMANY,N/A,19827,CCB,JPMC-CLIENT-113335,ACCOUNT-113346,United States Of America,Female,2000,0,MOVE-FUNDS
23/11/2023 11:54,MOVE-FUNDS-109194,JPMC-CLIENT-109026,ACCOUNT-109037,USA,Female,6891,CCB,CLIENT-109044,ACCOUNT-109045,United States Of America,Female,717.9,0,MOVE-FUNDS
23/11/2023 12:14,MAKE-PAYMENT-113509,JPMC-CLIENT-113335,ACCOUNT-113345,USA,Female,49585,CCB,CLIENT-113337,ACCOUNT-113344,Canada,N/A,703,0,MAKE-PAYMENT
23/11/2023 13:14,CASH-CHECK-115122,JPMC-CLIENT-114936,ACCOUNT-114947,USA,Female,46881,CCB,,,,Female,834.84,0,WITHDRAWAL
23/11/2023 13:34,QUICK-PAYMENT-115719,JPMC-CLIENT-115534,ACCOUNT-115545,USA,Female,17193,CCB,JPMC-CLIENT-115536,ACCOUNT-115552,United States Of America,Male,437.75,0,QUICK-PAYMENT
23/11/2023 14:34,PAY-BILL-116190,JPMC-CLIENT-116000,ACCOUNT-116011,USA,Male,12912,CCB,BILL-COMPANY-116157,ACCOUNT-116158,United States Of America,Female,206.27,0,MAKE-PAYMENT
23/11/2023 14:34,QUICK-PAYMENT-110204,JPMC-CLIENT-110011,ACCOUNT-110021,USA,Female,9831,CCB,CLIENT-110196,ACCOUNT-110197,Armenia,Female,691,0,QUICK-PAYMENT
23/11/2023 17:44,EXCHANGE-112593,JPMC-CLIENT-112469,ACCOUNT-112479,USA,N/A,48366,CCB,,,,Male,282.92,0,EXCHANGE
23/11/2023 20:04,PAYMENT-108308,JPMC-CLIENT-108158,ACCOUNT-108169,USA,Female,43407,CCB,BILL-COMPANY-108309,ACCOUNT-108310,Timor-Leste,Female,76.19,0,MAKE-PAYMENT
23/11/2023 21:14,DEPOSIT-CHECK-108596,,,,Female,,,JPMC-CLIENT-108444,ACCOUNT-108490,United States Of America,Female,931.19,0,DEPOSIT-CHECK
23/11/2023 21:34,CASH-CHECK-108599,JPMC-CLIENT-108444,ACCOUNT-108490,USA,N/A,16362,CCB,,,,Male,196.72,0,WITHDRAWAL
23/11/2023 21:54,MOVE-FUNDS-107264,BILL-COMPANY-107229,ACCOUNT-107230,USA,N/A,43387,CCB,JPMC-CLIENT-107105,ACCOUNT-107183,United States Of America,Female,416,0,MOVE-FUNDS
23/11/2023 22:14,DEPOSIT-CHECK-107266,,,,Female,,,JPMC-CLIENT-107105,ACCOUNT-107119,United States Of America,Female,275.98,0,DEPOSIT-CHECK
23/11/2023 22:24,PAY-CHECK-115928,JPMC-CLIENT-115766,ACCOUNT-115778,USA,Female,39156,CCB,BILL-COMPANY-115840,ACCOUNT-115841,United States Of America,Male,963.64,0,PAY-CHECK
23/11/2023 22:34,QUICK-PAYMENT-111108,JPMC-CLIENT-110949,ACCOUNT-110960,USA,N/A,39749,CCB,BILL-COMPANY-111038,ACCOUNT-111039,Aruba,Female,630.07,0,QUICK-PAYMENT
23/11/2023 22:54,MOVE-FUNDS-117087,JPMC-CLIENT-116912,ACCOUNT-116922,USA,Female,45351,CCB,CLIENT-116931,ACCOUNT-116932,United States Of America,Male,986,0,MOVE-FUNDS
23/11/2023 23:44,PAYMENT-114827,JPMC-CLIENT-114654,ACCOUNT-114664,USA,Female,34675,CCB,BILL-COMPANY-114828,ACCOUNT-114829,United States Of America,Female,39,0,MAKE-PAYMENT
24/11/2023 00:04,PAYMENT-114027,JPMC-CLIENT-113852,ACCOUNT-113862,USA,Female,38485,CCB,BILL-COMPANY-114028,ACCOUNT-114029,United States Of America,Male,7,0,MAKE-PAYMENT
24/11/2023 00:44,DEPOSIT-CHECK-108056,,,,Male,,,JPMC-CLIENT-107874,ACCOUNT-107885,United States Of America,Male,146.89,0,DEPOSIT-CHECK
24/11/2023 09:44,MOVE-FUNDS-108598,JPMC-CLIENT-108446,ACCOUNT-108460,CANADA,Male,25120,CCB,JPMC-CLIENT-108444,ACCOUNT-108490,United States Of America,Female,199,0,MOVE-FUNDS
24/11/2023 09:54,QUICK-PAYMENT-114296,JPMC-CLIENT-114138,ACCOUNT-114149,USA,Female,16921,CCB,CLIENT-114156,ACCOUNT-114157,United States Of America,N/A,118,0,QUICK-PAYMENT
24/11/2023 09:54,CASH-CHECK-108602,,,,Male,,,JPMC-CLIENT-108444,ACCOUNT-108455,United States Of America,Male,983.59,0,DEPOSIT-CHECK
24/11/2023 09:54,WITHDRAWAL-107751,JPMC-CLIENT-107593,ACCOUNT-107603,USA,Female,37741,CCB,,,,Male,857,0,WITHDRAWAL
24/11/2023 10:24,QUICK-PAYMENT-114534,JPMC-CLIENT-114368,ACCOUNT-114385,USA,N/A,22158,CCB,JPMC-CLIENT-114371,ACCOUNT-114379,United States Of America,Female,293.81,0,QUICK-PAYMENT
24/11/2023 10:24,MOVE-FUNDS-114299,CLIENT-114156,ACCOUNT-114157,USA,N/A,29394,CCB,JPMC-CLIENT-114138,ACCOUNT-114172,France,Female,100.15,0,MOVE-FUNDS
24/11/2023 10:34,MOVE-FUNDS-111668,JPMC-CLIENT-111505,ACCOUNT-111516,USA,Female,41217,CCB,CLIENT-111507,ACCOUNT-111521,Bouvet-Island,Male,100.1,0,MOVE-FUNDS
24/11/2023 10:34,QUICK-PAYMENT-111109,CLIENT-110950,ACCOUNT-110963,CANADA,Female,46210,CCB,JPMC-CLIENT-110949,ACCOUNT-111004,United States Of America,Female,100.5,0,QUICK-PAYMENT
24/11/2023 10:44,WITHDRAWAL-115932,JPMC-CLIENT-115766,ACCOUNT-115778,USA,N/A,1400,CCB,,,,Male,798.97,0,EXCHANGE
24/11/2023 11:34,MOVE-FUNDS-110524,JPMC-CLIENT-110354,ACCOUNT-110365,USA,Male,20929,CCB,CLIENT-110356,ACCOUNT-110362,Canada,Female,919,1,MOVE-FUNDS
24/11/2023 11:44,PAYMENT-107555,JPMC-CLIENT-107391,ACCOUNT-107489,PITCAIRN,Male,49625,CCB,JPMC-CLIENT-107392,ACCOUNT-107404,Canada,Male,400.9,0,MAKE-PAYMENT
24/11/2023 11:54,MOVE-FUNDS-111400,JPMC-CLIENT-111221,ACCOUNT-111299,BOUVET-ISLAND,N/A,20538,CCB,CLIENT-111223,ACCOUNT-111237,United States Of America,Male,223.61,0,MOVE-FUNDS
24/11/2023 12:14,PAY-CHECK-114031,CLIENT-113985,ACCOUNT-113986,USA,Female,22747,CCB,JPMC-CLIENT-113852,ACCOUNT-113881,United States Of America,N/A,100,0,PAY-CHECK
24/11/2023 12:24,PAY-BILL-113512,JPMC-CLIENT-113335,ACCOUNT-113346,USA,Female,49312,CCB,BILL-COMPANY-113405,ACCOUNT-113406,United States Of America,Female,288.49,0,MAKE-PAYMENT
24/11/2023 12:34,QUICK-PAYMENT-114836,JPMC-CLIENT-114654,ACCOUNT-114665,USA,Male,40395,CCB,CLIENT-114672,ACCOUNT-114673,Algeria,Male,760.53,0,QUICK-PAYMENT
24/11/2023 12:54,MAKE-PAYMENT-109632,JPMC-CLIENT-109449,ACCOUNT-109460,USA,Female,28455,CCB,CLIENT-109451,ACCOUNT-109467,United States Of America,Female,433.61,0,MAKE-PAYMENT
24/11/2023 13:04,MOVE-FUNDS-109633,JPMC-CLIENT-109449,ACCOUNT-109460,USA,Male,32816,CCB,BILL-COMPANY-109595,ACCOUNT-109596,United States Of America,Female,595,0,MOVE-FUNDS
24/11/2023 13:34,DEPOSIT-CHECK-113757,,,,Female,,,JPMC-CLIENT-113572,ACCOUNT-113583,United States Of America,Female,428,0,DEPOSIT-CHECK
24/11/2023 13:44,QUICK-DEPOSIT-113760,,,,Male,,,JPMC-CLIENT-113572,ACCOUNT-113583,United States Of America,Male,463.86,0,DEPOSIT-CASH
24/11/2023 16:34,QUICK-PAYMENT-108934,JPMC-CLIENT-108724,ACCOUNT-108735,USA,N/A,9242,CCB,BILL-COMPANY-108843,ACCOUNT-108844,Portugal,Male,833.14,0,QUICK-PAYMENT
24/11/2023 20:24,PAYMENT-108302,JPMC-CLIENT-108158,ACCOUNT-108169,USA,Male,27509,CCB,BILL-COMPANY-108303,ACCOUNT-108304,United States Of America,Male,75.47,0,MAKE-PAYMENT
24/11/2023 21:14,MOVE-FUNDS-110810,JPMC-COMPANY-110668,ACCOUNT-110675,GERMANY,Male,15664,CCB,JPMC-CLIENT-110663,ACCOUNT-110691,El-Salvador,Male,2000.59,0,MOVE-FUNDS
24/11/2023 21:24,PAYMENT-110812,JPMC-CLIENT-110663,ACCOUNT-110691,EL-SALVADOR,Female,38783,CCB,BILL-COMPANY-110813,ACCOUNT-110814,United States Of America,Male,57,0,MAKE-PAYMENT
24/11/2023 22:14,MOVE-FUNDS-107267,JPMC-CLIENT-107105,ACCOUNT-107183,USA,N/A,10273,CCB,CLIENT-107107,ACCOUNT-107117,United States Of America,Female,425,0,MOVE-FUNDS
24/11/2023 22:34,MOVE-FUNDS-114535,JPMC-COMPANY-114374,ACCOUNT-114387,GERMANY,Female,44967,CCB,JPMC-CLIENT-114368,ACCOUNT-114386,United States Of America,Female,2000.42,0,MOVE-FUNDS
24/11/2023 23:24,MOVE-FUNDS-117088,CLIENT-116931,ACCOUNT-116932,USA,Male,9042,CCB,JPMC-CLIENT-116912,ACCOUNT-116944,South-Sudan,Male,224.45,0,MOVE-FUNDS
25/11/2023 00:54,PAY-CHECK-108059,JPMC-CLIENT-107874,ACCOUNT-107885,USA,Female,15655,CCB,JPMC-CLIENT-107876,ACCOUNT-107891,United States Of America,Male,100,0,PAY-CHECK
25/11/2023 01:44,PAY-BILL-115726,JPMC-CLIENT-115534,ACCOUNT-115545,USA,Male,4010,CCB,BILL-COMPANY-115633,ACCOUNT-115634,United States Of America,Male,710.63,0,MAKE-PAYMENT
25/11/2023 01:44,EXCHANGE-112938,JPMC-CLIENT-112749,ACCOUNT-112760,USA,Male,25090,CCB,,,,Female,526,0,EXCHANGE
25/11/2023 01:44,MOVE-FUNDS-109637,JPMC-CLIENT-109449,ACCOUNT-109460,USA,Female,46513,CCB,CLIENT-109451,ACCOUNT-109467,United States Of America,N/A,927,0,MOVE-FUNDS
25/11/2023 02:14,QUICK-DEPOSIT-112941,,,,Female,,,JPMC-CLIENT-112749,ACCOUNT-112759,United States Of America,Female,889.08,0,DEPOSIT-CASH
25/11/2023 03:44,PAYMENT-116204,JPMC-CLIENT-116000,ACCOUNT-116058,USA,Female,13834,CCB,BILL-COMPANY-116205,ACCOUNT-116206,South-Korea,Female,8.07,0,MAKE-PAYMENT
25/11/2023 04:24,CASH-CHECK-112277,,,,N/A,,,JPMC-CLIENT-112069,ACCOUNT-112080,United States Of America,Male,581.32,0,DEPOSIT-CHECK
25/11/2023 04:44,PAY-CHECK-108936,JPMC-CLIENT-108724,ACCOUNT-108734,USA,Female,27988,CCB,CLIENT-108742,ACCOUNT-108743,United States Of America,Female,100,0,PAY-CHECK
25/11/2023 05:44,EXCHANGE-112596,JPMC-CLIENT-112469,ACCOUNT-112522,USA,Male,11328,CCB,,,,N/A,482.26,0,EXCHANGE
25/11/2023 08:24,QUICK-DEPOSIT-108311,,,,Female,,,JPMC-CLIENT-108158,ACCOUNT-108169,United States Of America,Female,890.28,0,DEPOSIT-CASH
25/11/2023 09:54,WITHDRAWAL-108603,JPMC-CLIENT-108444,ACCOUNT-108455,USA,Male,27607,CCB,,,,Female,522.5,0,EXCHANGE
25/11/2023 09:54,QUICK-DEPOSIT-107753,,,,Male,,,JPMC-CLIENT-107593,ACCOUNT-107747,Albania,Female,500,0,DEPOSIT-CASH
25/11/2023 10:34,PAYMENT-114540,JPMC-CLIENT-114368,ACCOUNT-114386,USA,Male,13865,CCB,BILL-COMPANY-114541,ACCOUNT-114542,United States Of America,Female,33.8,0,MAKE-PAYMENT
25/11/2023 10:44,PAYMENT-114536,JPMC-CLIENT-114368,ACCOUNT-114386,USA,Female,39371,CCB,CLIENT-114370,ACCOUNT-114388,Canada,Female,400.97,0,MAKE-PAYMENT
25/11/2023 11:54,PAY-BILL-106949,JPMC-CLIENT-106777,ACCOUNT-106843,USA,Female,14895,CCB,BILL-COMPANY-106944,ACCOUNT-106945,United States Of America,N/A,987.73,1,MAKE-PAYMENT
25/11/2023 12:04,MOVE-FUNDS-111403,JPMC-CLIENT-111221,ACCOUNT-111232,USA,Female,1611,CCB,CLIENT-111359,ACCOUNT-111360,United States Of America,Female,865.55,0,MOVE-FUNDS
25/11/2023 13:24,QUICK-PAYMENT-114043,CLIENT-113985,ACCOUNT-113986,USA,Male,24884,CCB,JPMC-CLIENT-113852,ACCOUNT-113862,United States Of America,Male,236.89,0,QUICK-PAYMENT
25/11/2023 14:34,PAYMENT-112945,JPMC-CLIENT-112749,ACCOUNT-112799,USA,Male,12275,CCB,CLIENT-112750,ACCOUNT-112762,Canada,Female,400,0,MAKE-PAYMENT
25/11/2023 21:04,MAKE-PAYMENT-108316,JPMC-CLIENT-108158,ACCOUNT-108269,MALTA,Female,6973,CCB,CLIENT-108176,ACCOUNT-108177,Benin,N/A,924,0,MAKE-PAYMENT
25/11/2023 21:14,QUICK-DEPOSIT-108317,,,,Female,,,JPMC-CLIENT-108158,ACCOUNT-108269,Malta,Male,359.66,0,DEPOSIT-CASH
25/11/2023 21:24,PAY-BILL-108318,JPMC-CLIENT-108158,ACCOUNT-108168,USA,Male,40202,CCB,BILL-COMPANY-108284,ACCOUNT-108285,Montserrat,N/A,517,0,MAKE-PAYMENT
25/11/2023 21:44,CASH-CHECK-110823,JPMC-CLIENT-110663,ACCOUNT-110674,USA,Female,23017,CCB,,,,Female,733.86,0,EXCHANGE
25/11/2023 21:44,MOVE-FUNDS-108320,COMPANY-108165,ACCOUNT-108174,USA,Male,34291,CCB,JPMC-CLIENT-108158,ACCOUNT-108269,Malta,N/A,758.99,0,MOVE-FUNDS
25/11/2023 22:04,MAKE-PAYMENT-108322,JPMC-CLIENT-108158,ACCOUNT-108169,USA,Female,41780,CCB,CLIENT-108176,ACCOUNT-108177,Benin,Female,616.59,0,MAKE-PAYMENT
25/11/2023 22:34,PAY-CHECK-109896,JPMC-CLIENT-109731,ACCOUNT-109741,USA,Male,7890,CCB,BILL-COMPANY-109771,ACCOUNT-109772,Uruguay,Male,526,0,PAY-CHECK
25/11/2023 22:34,PAY-BILL-107270,JPMC-CLIENT-107105,ACCOUNT-107183,USA,Female,30266,CCB,COMPANY-107109,ACCOUNT-107115,Germany,Female,592,0,MAKE-PAYMENT
25/11/2023 22:44,PAYMENT-114543,JPMC-CLIENT-114368,ACCOUNT-114386,USA,Female,39382,CCB,BILL-COMPANY-114544,ACCOUNT-114545,Singapore,Female,19.17,0,MAKE-PAYMENT
25/11/2023 23:04,QUICK-PAYMENT-114314,JPMC-CLIENT-114138,ACCOUNT-114148,USA,Female,37518,CCB,CLIENT-114156,ACCOUNT-114157,United States Of America,Female,357.59,0,QUICK-PAYMENT
25/11/2023 23:04,PAYMENT-113225,JPMC-CLIENT-113057,ACCOUNT-113068,USA,Male,27470,CCB,BILL-COMPANY-113226,ACCOUNT-113227,Bangladesh,Female,82.27,0,MAKE-PAYMENT
25/11/2023 23:24,MOVE-FUNDS-108332,JPMC-CLIENT-108158,ACCOUNT-108168,USA,Female,5361,CCB,CLIENT-108245,ACCOUNT-108246,United States Of America,Female,688.69,1,MOVE-FUNDS
26/11/2023 00:24,DEPOSIT-CHECK-111406,,,,N/A,,,JPMC-CLIENT-111221,ACCOUNT-111299,Bouvet-Island,Male,637.09,0,DEPOSIT-CHECK
26/11/2023 00:34,PAYMENT-106940,JPMC-CLIENT-106777,ACCOUNT-106783,USA,Female,40694,CCB,BILL-COMPANY-106941,ACCOUNT-106942,United States Of America,Male,21.24,0,MAKE-PAYMENT
26/11/2023 00:54,PAY-BILL-111974,JPMC-CLIENT-111789,ACCOUNT-111873,USA,Female,31379,CCB,COMPANY-111796,ACCOUNT-111805,Guinea,Female,789.68,0,MAKE-PAYMENT
26/11/2023 00:54,PAYMENT-106939,JPMC-CLIENT-106777,ACCOUNT-106783,USA,N/A,27594,CCB,JPMC-CLIENT-106778,ACCOUNT-106780,Canada,N/A,400.33,0,MAKE-PAYMENT
26/11/2023 01:04,MAKE-PAYMENT-114842,JPMC-CLIENT-114654,ACCOUNT-114665,USA,N/A,24435,CCB,CLIENT-114756,ACCOUNT-114757,Haiti,N/A,625.7,0,MAKE-PAYMENT
